Cell	Phase	Subpopulation
SRR13912184.bam	G1	2
SRR13912185.bam	G1	2
SRR13912186.bam	G1	2
SRR13912187.bam	G1	2
SRR13912188.bam	G1	2
SRR13912191.bam	G1	2
SRR13912192.bam	G1	2
SRR13912193.bam	S	2
SRR13912194.bam	G1	2
SRR13912195.bam	G1	1
SRR13912196.bam	G1	1
SRR13912198.bam	S	2
SRR13912199.bam	G1	1
SRR13912200.bam	G1	1
SRR13912201.bam	G1	2
SRR13912202.bam	G1	1
SRR13912203.bam	G1	2
SRR13912204.bam	G1	2
SRR13912207.bam	G1	1
SRR13912208.bam	G1	2
SRR13912209.bam	S	2
SRR13912210.bam	G1	2
SRR13912211.bam	S	2
SRR13912212.bam	G1	2
SRR13912213.bam	G1	1
SRR13912214.bam	G1	2
SRR13912215.bam	G1	2
SRR13912216.bam	G1	1
SRR13912217.bam	G1	2
SRR13912218.bam	G1	1
SRR13912219.bam	G1	2
SRR13912220.bam	G1	2
