Cell	Phase	Subpopulation
SRR13902070.bam	G1	3
SRR13902071.bam	G1	1
SRR13902072.bam	G1	3
SRR13902073.bam	G1	4
SRR13902074.bam	G1	2
SRR13902076.bam	G1	3
SRR13902077.bam	G1	4
SRR13902078.bam	G1	4
SRR13902079.bam	G1	4
SRR13902081.bam	G1	4
SRR13902082.bam	G1	1
SRR13902083.bam	G1	4
SRR13902084.bam	G1	1
SRR13902086.bam	G1	3
SRR13902087.bam	G1	3
SRR13902088.bam	G1	4
SRR13902090.bam	G1	1
SRR13902091.bam	G1	4
SRR13902093.bam	G1	2
SRR13902094.bam	G1	4
SRR13902095.bam	G1	2
SRR13902096.bam	G1	1
SRR13902097.bam	G1	4
SRR13902098.bam	G1	1
SRR13902099.bam	G1	4
SRR13902100.bam	G1	4
SRR13902101.bam	G1	1
SRR13902102.bam	G1	2
SRR13902103.bam	G1	4
SRR13902104.bam	G1	1
SRR13902105.bam	G1	4
SRR13902106.bam	G1	4
SRR13902107.bam	G1	3
SRR13902108.bam	G1	1
SRR13902109.bam	G1	4
SRR13902110.bam	G1	2
SRR13902111.bam	G1	4
SRR13902112.bam	G1	1
SRR13902113.bam	G1	1
SRR13902114.bam	G1	4
SRR13902115.bam	G1	1
SRR13902116.bam	G1	1
SRR13902117.bam	G1	2
SRR13902118.bam	G1	1
SRR13902119.bam	G1	4
SRR13902120.bam	S	3
SRR13902121.bam	G1	1
SRR13902123.bam	G1	2
SRR13902124.bam	G1	1
SRR13902125.bam	G1	4
SRR13902126.bam	G1	4
SRR13902127.bam	G1	4
SRR13902128.bam	G1	1
SRR13902130.bam	G1	2
SRR13902131.bam	G1	4
SRR13902132.bam	G1	2
SRR13902133.bam	G1	1
SRR13902134.bam	G1	4
SRR13902135.bam	G1	4
SRR13902136.bam	S	4
SRR13902137.bam	G1	1
SRR13902138.bam	G1	4
SRR13902139.bam	G1	4
SRR13902140.bam	G1	4
SRR13902141.bam	G1	4
SRR13902142.bam	G1	2
SRR13902143.bam	G1	4
SRR13902144.bam	G1	4
SRR13902145.bam	G1	2
SRR13902147.bam	G1	4
SRR13902148.bam	G1	1
SRR13902149.bam	S	2
SRR13902150.bam	G1	3
SRR13902152.bam	G1	4
SRR13902153.bam	G1	1
SRR13902154.bam	G1	1
SRR13902156.bam	G1	2
SRR13902157.bam	G1	3
SRR13902158.bam	G1	2
SRR13902159.bam	G1	4
SRR13902160.bam	G1	1
SRR13902161.bam	G1	4
SRR13902162.bam	G1	4
SRR13902163.bam	G1	4
SRR13902164.bam	G1	2
SRR13902166.bam	G1	4
SRR13902167.bam	G1	2
SRR13902168.bam	G1	4
SRR13902169.bam	G1	4
SRR13902170.bam	G1	1
SRR13902171.bam	G1	4
SRR13902172.bam	G1	4
SRR13902173.bam	G1	3
SRR13902175.bam	G1	2
SRR13902176.bam	G1	4
SRR13902177.bam	G1	2
SRR13902178.bam	G1	1
SRR13902179.bam	G1	1
SRR13902182.bam	G1	4
SRR13902183.bam	G1	4
SRR13902184.bam	G1	3
SRR13902185.bam	G1	4
SRR13902186.bam	G1	4
SRR13902187.bam	G1	4
SRR13902190.bam	G1	2
SRR13902191.bam	G1	1
SRR13902192.bam	G1	4
SRR13902193.bam	G1	2
SRR13902194.bam	G1	1
SRR13902195.bam	G1	4
SRR13902196.bam	G1	4
SRR13902197.bam	G1	4
SRR13902198.bam	G1	4
SRR13902199.bam	G1	4
SRR13902200.bam	G1	2
SRR13902201.bam	G1	4
SRR13902202.bam	G1	1
SRR13902203.bam	G1	4
SRR13902204.bam	G1	1
SRR13902205.bam	G1	3
SRR13902208.bam	G1	2
SRR13902209.bam	G1	1
SRR13902210.bam	G1	4
SRR13902211.bam	G1	3
SRR13902212.bam	G1	4
SRR13902213.bam	G1	4
SRR13902214.bam	G1	1
SRR13902215.bam	G1	4
SRR13902216.bam	G1	3
SRR13902218.bam	G1	4
SRR13902219.bam	G1	4
SRR13902220.bam	G1	4
SRR13902221.bam	G1	1
SRR13902222.bam	G1	3
SRR13902223.bam	G1	1
SRR13902225.bam	G1	4
SRR13902226.bam	G1	3
SRR13902227.bam	G1	3
SRR13902228.bam	G1	1
SRR13902229.bam	G1	4
SRR13902230.bam	G1	4
SRR13902231.bam	G1	3
SRR13902232.bam	G1	4
SRR13902234.bam	S	4
SRR13902235.bam	S	4
SRR13902236.bam	G1	1
SRR13902238.bam	G1	1
SRR13902239.bam	G1	4
SRR13902240.bam	G1	4
SRR13902241.bam	G1	3
SRR13902242.bam	G1	4
