Cell	Phase	Subpopulation
SA501X11XB00529-A96187A-R42-C66.bam	G1	2
SA501X11XB00529-A96187A-R42-C67.bam	G1	1
SA501X11XB00529-A96187A-R42-C68.bam	G1	2
SA501X11XB00529-A96187A-R42-C69.bam	G1	1
SA501X11XB00529-A96187A-R42-C70.bam	G1	2
SA501X11XB00529-A96187A-R43-C08.bam	G1	2
SA501X11XB00529-A96187A-R43-C14.bam	G1	2
SA501X11XB00529-A96187A-R43-C16.bam	G1	2
SA501X11XB00529-A96187A-R43-C17.bam	G1	2
SA501X11XB00529-A96187A-R43-C20.bam	G1	2
SA501X11XB00529-A96187A-R43-C21.bam	G1	2
SA501X11XB00529-A96187A-R43-C24.bam	G1	2
SA501X11XB00529-A96187A-R43-C25.bam	G1	2
SA501X11XB00529-A96187A-R43-C26.bam	G1	1
SA501X11XB00529-A96187A-R43-C28.bam	G1	2
SA501X11XB00529-A96187A-R43-C29.bam	G1	2
SA501X11XB00529-A96187A-R43-C31.bam	G1	2
SA501X11XB00529-A96187A-R43-C32.bam	G1	2
SA501X11XB00529-A96187A-R43-C35.bam	G1	2
SA501X11XB00529-A96187A-R43-C37.bam	S	2
SA501X11XB00529-A96187A-R43-C38.bam	S	2
SA501X11XB00529-A96187A-R43-C39.bam	G1	2
SA501X11XB00529-A96187A-R43-C40.bam	G1	2
SA501X11XB00529-A96187A-R43-C41.bam	G1	2
SA501X11XB00529-A96187A-R43-C42.bam	G1	1
SA501X11XB00529-A96187A-R43-C43.bam	G1	1
SA501X11XB00529-A96187A-R43-C44.bam	G1	2
SA501X11XB00529-A96187A-R43-C46.bam	G1	2
SA501X11XB00529-A96187A-R43-C47.bam	G1	2
SA501X11XB00529-A96187A-R43-C49.bam	G1	2
SA501X11XB00529-A96187A-R43-C57.bam	G1	2
SA501X11XB00529-A96187A-R43-C60.bam	G1	2
SA501X11XB00529-A96187A-R43-C61.bam	G1	1
SA501X11XB00529-A96187A-R43-C64.bam	G1	1
SA501X11XB00529-A96187A-R44-C06.bam	G1	2
SA501X11XB00529-A96187A-R44-C09.bam	S	2
SA501X11XB00529-A96187A-R44-C12.bam	G1	2
SA501X11XB00529-A96187A-R44-C14.bam	G1	2
SA501X11XB00529-A96187A-R44-C15.bam	G1	1
SA501X11XB00529-A96187A-R44-C16.bam	G1	2
SA501X11XB00529-A96187A-R44-C17.bam	G1	2
SA501X11XB00529-A96187A-R44-C21.bam	G1	2
SA501X11XB00529-A96187A-R44-C23.bam	G1	2
SA501X11XB00529-A96187A-R44-C25.bam	G1	2
SA501X11XB00529-A96187A-R44-C26.bam	G1	2
SA501X11XB00529-A96187A-R44-C28.bam	G1	2
SA501X11XB00529-A96187A-R44-C29.bam	G1	2
SA501X11XB00529-A96187A-R44-C30.bam	G1	2
SA501X11XB00529-A96187A-R44-C31.bam	G1	1
SA501X11XB00529-A96187A-R44-C37.bam	G1	2
SA501X11XB00529-A96187A-R44-C39.bam	G1	2
SA501X11XB00529-A96187A-R44-C40.bam	G1	2
SA501X11XB00529-A96187A-R44-C41.bam	S	2
SA501X11XB00529-A96187A-R44-C44.bam	G1	2
SA501X11XB00529-A96187A-R44-C46.bam	G1	1
SA501X11XB00529-A96187A-R44-C47.bam	G1	2
SA501X11XB00529-A96187A-R44-C48.bam	G1	1
SA501X11XB00529-A96187A-R44-C49.bam	G1	2
SA501X11XB00529-A96187A-R44-C54.bam	G1	2
SA501X11XB00529-A96187A-R44-C56.bam	G1	2
SA501X11XB00529-A96187A-R44-C57.bam	G1	2
SA501X11XB00529-A96187A-R44-C60.bam	G1	2
SA501X11XB00529-A96187A-R44-C61.bam	G1	2
SA501X11XB00529-A96187A-R44-C64.bam	G1	1
SA501X11XB00529-A96187A-R44-C66.bam	S	2
SA501X11XB00529-A96187A-R44-C68.bam	G1	2
SA501X11XB00529-A96187A-R44-C70.bam	G1	2
SA501X11XB00529-A96187A-R45-C09.bam	G1	2
SA501X11XB00529-A96187A-R45-C11.bam	S	2
SA501X11XB00529-A96187A-R45-C13.bam	S	2
SA501X11XB00529-A96187A-R45-C15.bam	G1	1
SA501X11XB00529-A96187A-R45-C17.bam	G1	2
SA501X11XB00529-A96187A-R45-C24.bam	G1	2
SA501X11XB00529-A96187A-R45-C25.bam	G1	2
SA501X11XB00529-A96187A-R45-C26.bam	S	2
SA501X11XB00529-A96187A-R45-C28.bam	G1	2
SA501X11XB00529-A96187A-R45-C29.bam	G1	2
SA501X11XB00529-A96187A-R45-C30.bam	G1	1
SA501X11XB00529-A96187A-R45-C32.bam	G1	2
SA501X11XB00529-A96187A-R45-C35.bam	G1	1
SA501X11XB00529-A96187A-R45-C37.bam	S	2
SA501X11XB00529-A96187A-R45-C39.bam	G1	2
SA501X11XB00529-A96187A-R45-C41.bam	G1	2
SA501X11XB00529-A96187A-R45-C42.bam	G1	2
SA501X11XB00529-A96187A-R45-C44.bam	G1	2
SA501X11XB00529-A96187A-R45-C46.bam	G1	2
SA501X11XB00529-A96187A-R45-C48.bam	S	2
SA501X11XB00529-A96187A-R45-C52.bam	G1	2
SA501X11XB00529-A96187A-R45-C54.bam	G1	2
SA501X11XB00529-A96187A-R45-C55.bam	G1	2
SA501X11XB00529-A96187A-R45-C56.bam	S	2
SA501X11XB00529-A96187A-R45-C57.bam	G1	2
SA501X11XB00529-A96187A-R45-C59.bam	G1	2
SA501X11XB00529-A96187A-R45-C61.bam	G1	1
SA501X11XB00529-A96187A-R45-C63.bam	S	1
SA501X11XB00529-A96187A-R45-C68.bam	S	2
SA501X11XB00529-A96187A-R46-C06.bam	G1	2
SA501X11XB00529-A96187A-R46-C09.bam	G1	2
SA501X11XB00529-A96187A-R46-C10.bam	G1	2
SA501X11XB00529-A96187A-R46-C12.bam	G1	2
SA501X11XB00529-A96187A-R46-C13.bam	G1	2
SA501X11XB00529-A96187A-R46-C14.bam	G1	2
SA501X11XB00529-A96187A-R46-C15.bam	G1	1
SA501X11XB00529-A96187A-R46-C17.bam	G1	2
SA501X11XB00529-A96187A-R46-C18.bam	G1	2
SA501X11XB00529-A96187A-R46-C19.bam	G1	2
SA501X11XB00529-A96187A-R46-C21.bam	G1	2
SA501X11XB00529-A96187A-R46-C24.bam	G1	2
SA501X11XB00529-A96187A-R46-C26.bam	G1	2
SA501X11XB00529-A96187A-R46-C27.bam	G1	2
SA501X11XB00529-A96187A-R46-C28.bam	G1	2
SA501X11XB00529-A96187A-R46-C29.bam	S	2
SA501X11XB00529-A96187A-R46-C30.bam	G1	2
SA501X11XB00529-A96187A-R46-C32.bam	G1	1
SA501X11XB00529-A96187A-R46-C35.bam	G1	2
SA501X11XB00529-A96187A-R46-C37.bam	G1	2
SA501X11XB00529-A96187A-R46-C39.bam	G1	2
SA501X11XB00529-A96187A-R46-C41.bam	G1	2
SA501X11XB00529-A96187A-R46-C42.bam	G1	2
SA501X11XB00529-A96187A-R46-C43.bam	G1	2
SA501X11XB00529-A96187A-R46-C44.bam	G1	1
SA501X11XB00529-A96187A-R46-C49.bam	G1	1
SA501X11XB00529-A96187A-R46-C50.bam	S	2
SA501X11XB00529-A96187A-R46-C51.bam	G1	2
SA501X11XB00529-A96187A-R46-C54.bam	G1	2
SA501X11XB00529-A96187A-R46-C55.bam	G1	2
SA501X11XB00529-A96187A-R46-C56.bam	G1	2
SA501X11XB00529-A96187A-R46-C57.bam	S	2
SA501X11XB00529-A96187A-R46-C58.bam	G1	2
SA501X11XB00529-A96187A-R46-C59.bam	G1	2
SA501X11XB00529-A96187A-R46-C62.bam	G1	1
SA501X11XB00529-A96187A-R46-C63.bam	S	1
SA501X11XB00529-A96187A-R46-C64.bam	G1	2
SA501X11XB00529-A96187A-R46-C65.bam	G1	2
SA501X11XB00529-A96187A-R46-C67.bam	G1	1
SA501X11XB00529-A96187A-R46-C68.bam	G1	2
SA501X11XB00529-A96187A-R46-C69.bam	G1	2
SA501X11XB00529-A96187A-R46-C70.bam	G1	2
SA501X11XB00529-A96187A-R47-C06.bam	G1	2
SA501X11XB00529-A96187A-R47-C07.bam	G1	2
SA501X11XB00529-A96187A-R47-C16.bam	G1	2
SA501X11XB00529-A96187A-R47-C17.bam	G1	2
SA501X11XB00529-A96187A-R47-C20.bam	S	2
SA501X11XB00529-A96187A-R47-C25.bam	S	2
SA501X11XB00529-A96187A-R47-C35.bam	G1	2
SA501X11XB00529-A96187A-R47-C44.bam	G1	2
SA501X11XB00529-A96187A-R47-C46.bam	G1	1
SA501X11XB00529-A96187A-R47-C56.bam	G1	2
SA501X11XB00529-A96187A-R47-C62.bam	S	2
SA501X11XB00529-A96187A-R48-C06.bam	S	1
SA501X11XB00529-A96187A-R48-C07.bam	G1	2
SA501X11XB00529-A96187A-R48-C08.bam	G1	2
SA501X11XB00529-A96187A-R48-C09.bam	G1	2
SA501X11XB00529-A96187A-R48-C11.bam	G1	2
SA501X11XB00529-A96187A-R48-C12.bam	G1	2
SA501X11XB00529-A96187A-R48-C13.bam	G1	1
SA501X11XB00529-A96187A-R48-C14.bam	G1	1
SA501X11XB00529-A96187A-R48-C15.bam	G1	2
SA501X11XB00529-A96187A-R48-C16.bam	G1	1
SA501X11XB00529-A96187A-R48-C17.bam	G1	2
SA501X11XB00529-A96187A-R48-C20.bam	G1	1
SA501X11XB00529-A96187A-R48-C24.bam	G1	2
SA501X11XB00529-A96187A-R48-C26.bam	S	2
SA501X11XB00529-A96187A-R48-C28.bam	G1	1
SA501X11XB00529-A96187A-R48-C29.bam	G1	2
SA501X11XB00529-A96187A-R48-C30.bam	G1	2
SA501X11XB00529-A96187A-R48-C31.bam	G1	1
SA501X11XB00529-A96187A-R48-C32.bam	G1	2
SA501X11XB00529-A96187A-R48-C35.bam	S	2
SA501X11XB00529-A96187A-R48-C37.bam	G1	2
SA501X11XB00529-A96187A-R48-C39.bam	G1	2
SA501X11XB00529-A96187A-R48-C40.bam	G1	2
SA501X11XB00529-A96187A-R48-C41.bam	G1	2
SA501X11XB00529-A96187A-R48-C42.bam	G1	2
SA501X11XB00529-A96187A-R48-C44.bam	G1	2
SA501X11XB00529-A96187A-R48-C46.bam	G1	2
SA501X11XB00529-A96187A-R48-C47.bam	G1	2
SA501X11XB00529-A96187A-R48-C48.bam	G1	1
SA501X11XB00529-A96187A-R48-C51.bam	G1	1
SA501X11XB00529-A96187A-R48-C55.bam	G1	2
SA501X11XB00529-A96187A-R48-C56.bam	G1	2
SA501X11XB00529-A96187A-R48-C57.bam	G1	2
SA501X11XB00529-A96187A-R48-C59.bam	G1	1
SA501X11XB00529-A96187A-R48-C60.bam	G1	2
SA501X11XB00529-A96187A-R48-C63.bam	G1	2
SA501X11XB00529-A96187A-R48-C64.bam	G1	2
SA501X11XB00529-A96187A-R48-C67.bam	G1	2
SA501X11XB00529-A96187A-R48-C70.bam	G1	2
SA501X11XB00529-A96187A-R49-C07.bam	S	2
SA501X11XB00529-A96187A-R49-C08.bam	G1	2
SA501X11XB00529-A96187A-R49-C09.bam	G1	2
SA501X11XB00529-A96187A-R49-C13.bam	G1	2
SA501X11XB00529-A96187A-R49-C16.bam	G1	2
SA501X11XB00529-A96187A-R49-C17.bam	G1	1
SA501X11XB00529-A96187A-R49-C20.bam	G1	2
SA501X11XB00529-A96187A-R49-C21.bam	G1	2
SA501X11XB00529-A96187A-R49-C22.bam	G1	2
SA501X11XB00529-A96187A-R49-C26.bam	S	2
SA501X11XB00529-A96187A-R49-C29.bam	G1	2
SA501X11XB00529-A96187A-R49-C30.bam	S	2
SA501X11XB00529-A96187A-R49-C32.bam	G1	2
SA501X11XB00529-A96187A-R49-C35.bam	G1	2
SA501X11XB00529-A96187A-R49-C39.bam	S	2
SA501X11XB00529-A96187A-R49-C42.bam	G1	2
SA501X11XB00529-A96187A-R49-C44.bam	G1	1
SA501X11XB00529-A96187A-R49-C46.bam	G1	2
SA501X11XB00529-A96187A-R49-C48.bam	G1	2
SA501X11XB00529-A96187A-R49-C49.bam	S	2
SA501X11XB00529-A96187A-R49-C50.bam	G1	2
SA501X11XB00529-A96187A-R49-C57.bam	G1	2
SA501X11XB00529-A96187A-R49-C60.bam	G1	2
SA501X11XB00529-A96187A-R49-C63.bam	G1	2
