Cell	Phase	Subpopulation
SA1090-A96213A-R34-C44.bam	S	1
SA1090-A96213A-R34-C46.bam	G1	1
SA1090-A96213A-R34-C47.bam	S	1
SA1090-A96213A-R34-C48.bam	G1	2
SA1090-A96213A-R34-C49.bam	G1	1
SA1090-A96213A-R34-C50.bam	G1	1
SA1090-A96213A-R34-C51.bam	S	1
SA1090-A96213A-R34-C52.bam	S	4
SA1090-A96213A-R34-C54.bam	G1	3
SA1090-A96213A-R34-C55.bam	G1	4
SA1090-A96213A-R34-C56.bam	G1	4
SA1090-A96213A-R34-C57.bam	S	4
SA1090-A96213A-R34-C58.bam	G1	3
SA1090-A96213A-R34-C59.bam	S	1
SA1090-A96213A-R34-C62.bam	G1	3
SA1090-A96213A-R34-C63.bam	G1	3
SA1090-A96213A-R34-C68.bam	G1	4
SA1090-A96213A-R34-C70.bam	G1	1
SA1090-A96213A-R35-C10.bam	G1	1
SA1090-A96213A-R35-C11.bam	G1	3
SA1090-A96213A-R35-C12.bam	G1	1
SA1090-A96213A-R35-C14.bam	G1	1
SA1090-A96213A-R35-C15.bam	G1	1
SA1090-A96213A-R35-C16.bam	G1	4
SA1090-A96213A-R35-C17.bam	G1	4
SA1090-A96213A-R35-C18.bam	S	1
SA1090-A96213A-R35-C21.bam	G1	4
SA1090-A96213A-R35-C22.bam	S	1
SA1090-A96213A-R35-C23.bam	G1	3
SA1090-A96213A-R35-C24.bam	G1	1
SA1090-A96213A-R35-C25.bam	G1	2
SA1090-A96213A-R35-C26.bam	S	1
SA1090-A96213A-R35-C27.bam	S	2
SA1090-A96213A-R35-C28.bam	G1	2
SA1090-A96213A-R35-C30.bam	S	1
SA1090-A96213A-R35-C31.bam	G1	4
SA1090-A96213A-R35-C32.bam	G1	4
SA1090-A96213A-R35-C33.bam	G1	1
SA1090-A96213A-R35-C38.bam	G1	4
SA1090-A96213A-R35-C39.bam	S	1
SA1090-A96213A-R35-C41.bam	G1	4
SA1090-A96213A-R35-C44.bam	G1	4
SA1090-A96213A-R35-C47.bam	G1	1
SA1090-A96213A-R35-C48.bam	G1	3
