Cell	Phase	Subpopulation
SA039-A73047D-R45-C36.bam	S	1
SA039-A73047D-R45-C37.bam	G1	2
SA039-A73047D-R45-C42.bam	S	1
SA039-A73047D-R45-C45.bam	G1	1
SA039-A73047D-R45-C46.bam	G1	2
SA039-A73047D-R45-C48.bam	G1	2
SA039-A73047D-R45-C51.bam	S	1
SA039-A73047D-R45-C54.bam	S	2
SA039-A73047D-R45-C55.bam	S	2
SA039-A73047D-R45-C56.bam	G1	2
SA039-A73047D-R45-C57.bam	G1	2
SA039-A73047D-R45-C58.bam	S	2
SA039-A73047D-R45-C59.bam	G1	1
SA039-A73047D-R45-C60.bam	S	2
SA039-A73047D-R45-C62.bam	S	3
SA039-A73047D-R45-C63.bam	G1	3
SA039-A73047D-R45-C64.bam	S	3
SA039-A73047D-R45-C66.bam	G1	3
SA039-A73047D-R45-C67.bam	G1	3
SA039-A73047D-R45-C70.bam	S	1
SA039-A73047D-R46-C08.bam	G1	2
SA039-A73047D-R46-C09.bam	G1	3
SA039-A73047D-R46-C10.bam	S	3
SA039-A73047D-R46-C14.bam	G1	3
SA039-A73047D-R46-C16.bam	G1	2
SA039-A73047D-R46-C17.bam	S	1
SA039-A73047D-R46-C18.bam	G1	2
SA039-A73047D-R46-C19.bam	G1	2
SA039-A73047D-R46-C20.bam	G1	3
SA039-A73047D-R46-C21.bam	G1	1
SA039-A73047D-R46-C23.bam	G1	3
SA039-A73047D-R46-C26.bam	G1	2
SA039-A73047D-R46-C27.bam	S	3
SA039-A73047D-R46-C29.bam	G1	3
SA039-A73047D-R46-C30.bam	G1	2
SA039-A73047D-R46-C31.bam	S	3
SA039-A73047D-R46-C32.bam	G1	3
SA039-A73047D-R46-C33.bam	G1	2
SA039-A73047D-R46-C34.bam	G1	1
SA039-A73047D-R46-C35.bam	G1	1
SA039-A73047D-R46-C36.bam	G1	2
SA039-A73047D-R46-C37.bam	G1	2
SA039-A73047D-R46-C38.bam	S	2
SA039-A73047D-R46-C40.bam	G1	2
SA039-A73047D-R46-C43.bam	G1	2
SA039-A73047D-R46-C44.bam	G1	1
SA039-A73047D-R46-C46.bam	G1	3
SA039-A73047D-R46-C49.bam	G1	3
SA039-A73047D-R46-C50.bam	G1	2
SA039-A73047D-R46-C51.bam	S	3
SA039-A73047D-R46-C53.bam	G1	2
SA039-A73047D-R46-C54.bam	G1	3
SA039-A73047D-R46-C56.bam	G1	3
SA039-A73047D-R46-C57.bam	G1	3
SA039-A73047D-R46-C58.bam	S	3
SA039-A73047D-R46-C60.bam	G1	2
SA039-A73047D-R46-C61.bam	G1	3
SA039-A73047D-R46-C62.bam	G1	3
SA039-A73047D-R46-C64.bam	G1	3
SA039-A73047D-R46-C65.bam	G1	1
SA039-A73047D-R46-C66.bam	G1	3
SA039-A73047D-R46-C67.bam	S	3
SA039-A73047D-R47-C07.bam	G1	2
SA039-A73047D-R47-C08.bam	G1	3
SA039-A73047D-R47-C10.bam	G1	1
SA039-A73047D-R47-C11.bam	G1	1
SA039-A73047D-R47-C12.bam	S	2
SA039-A73047D-R47-C13.bam	G1	3
SA039-A73047D-R47-C14.bam	G1	3
SA039-A73047D-R47-C15.bam	G1	1
SA039-A73047D-R47-C18.bam	S	3
SA039-A73047D-R47-C21.bam	G1	3
SA039-A73047D-R47-C24.bam	S	2
SA039-A73047D-R47-C25.bam	G1	2
SA039-A73047D-R47-C26.bam	S	1
SA039-A73047D-R47-C27.bam	S	1
SA039-A73047D-R47-C28.bam	G1	2
SA039-A73047D-R47-C29.bam	S	1
SA039-A73047D-R47-C31.bam	G1	3
SA039-A73047D-R47-C33.bam	S	3
SA039-A73047D-R47-C38.bam	S	2
SA039-A73047D-R47-C39.bam	G1	3
SA039-A73047D-R47-C40.bam	S	1
SA039-A73047D-R47-C43.bam	G1	2
SA039-A73047D-R47-C44.bam	S	3
SA039-A73047D-R47-C46.bam	G1	3
SA039-A73047D-R47-C47.bam	S	1
SA039-A73047D-R47-C49.bam	G1	3
SA039-A73047D-R47-C50.bam	S	1
SA039-A73047D-R47-C51.bam	G1	3
SA039-A73047D-R47-C53.bam	S	3
SA039-A73047D-R47-C54.bam	G1	2
SA039-A73047D-R47-C55.bam	G1	2
SA039-A73047D-R47-C56.bam	G1	3
SA039-A73047D-R47-C57.bam	G1	2
SA039-A73047D-R47-C59.bam	G1	3
SA039-A73047D-R47-C60.bam	S	1
SA039-A73047D-R47-C61.bam	G1	3
SA039-A73047D-R47-C62.bam	G1	3
SA039-A73047D-R47-C63.bam	S	2
SA039-A73047D-R48-C09.bam	S	3
SA039-A73047D-R48-C12.bam	G1	1
SA039-A73047D-R48-C17.bam	G1	3
SA039-A73047D-R48-C18.bam	G1	2
SA039-A73047D-R48-C20.bam	S	2
SA039-A73047D-R48-C23.bam	G1	2
SA039-A73047D-R48-C24.bam	G1	3
SA039-A73047D-R48-C25.bam	G1	3
SA039-A73047D-R48-C26.bam	G1	3
SA039-A73047D-R48-C27.bam	G1	3
SA039-A73047D-R48-C28.bam	S	2
SA039-A73047D-R48-C29.bam	G1	1
SA039-A73047D-R48-C31.bam	S	2
SA039-A73047D-R48-C32.bam	S	1
SA039-A73047D-R48-C33.bam	S	3
SA039-A73047D-R48-C34.bam	G1	2
SA039-A73047D-R48-C39.bam	G1	3
SA039-A73047D-R48-C40.bam	G1	2
SA039-A73047D-R48-C42.bam	S	1
SA039-A73047D-R48-C43.bam	S	1
SA039-A73047D-R48-C44.bam	G1	2
SA039-A73047D-R48-C45.bam	S	1
SA039-A73047D-R48-C46.bam	G1	2
SA039-A73047D-R48-C48.bam	G1	2
SA039-A73047D-R48-C49.bam	G1	3
SA039-A73047D-R48-C50.bam	G1	3
SA039-A73047D-R48-C52.bam	G1	2
SA039-A73047D-R48-C53.bam	S	2
SA039-A73047D-R48-C54.bam	S	2
SA039-A73047D-R48-C56.bam	G1	3
SA039-A73047D-R48-C57.bam	G1	3
SA039-A73047D-R48-C58.bam	G1	3
SA039-A73047D-R48-C59.bam	G1	1
SA039-A73047D-R48-C60.bam	G1	2
SA039-A73047D-R48-C62.bam	G1	1
SA039-A73047D-R48-C63.bam	G1	2
SA039-A73047D-R48-C64.bam	G1	2
SA039-A73047D-R49-C07.bam	G1	2
SA039-A73047D-R49-C08.bam	G1	1
SA039-A73047D-R49-C09.bam	G1	2
SA039-A73047D-R49-C10.bam	S	3
SA039-A73047D-R49-C13.bam	G1	3
SA039-A73047D-R49-C15.bam	G1	2
SA039-A73047D-R49-C16.bam	G1	2
SA039-A73047D-R49-C18.bam	G1	1
SA039-A73047D-R49-C19.bam	G1	3
SA039-A73047D-R49-C21.bam	G1	2
SA039-A73047D-R49-C24.bam	G1	1
SA039-A73047D-R49-C26.bam	G1	2
SA039-A73047D-R49-C29.bam	S	3
SA039-A73047D-R49-C31.bam	G1	1
SA039-A73047D-R49-C33.bam	G1	3
SA039-A73047D-R49-C34.bam	G1	1
SA039-A73047D-R49-C36.bam	G1	2
SA039-A73047D-R49-C54.bam	G1	2
SA039-A73047D-R49-C55.bam	G1	3
SA039-A73047D-R49-C56.bam	G1	2
SA039-A73047D-R49-C59.bam	G1	3
SA039-A73047D-R49-C63.bam	G1	2
SA039-A73047D-R50-C07.bam	G1	2
SA039-A73047D-R50-C09.bam	G1	3
SA039-A73047D-R50-C10.bam	G1	2
SA039-A73047D-R50-C12.bam	G1	1
SA039-A73047D-R50-C13.bam	G1	2
SA039-A73047D-R50-C15.bam	G1	2
SA039-A73047D-R50-C16.bam	S	3
SA039-A73047D-R50-C18.bam	G1	2
SA039-A73047D-R50-C19.bam	G1	3
SA039-A73047D-R50-C20.bam	G1	3
SA039-A73047D-R50-C21.bam	G1	2
SA039-A73047D-R50-C22.bam	S	3
SA039-A73047D-R50-C24.bam	G1	1
SA039-A73047D-R50-C27.bam	G1	1
SA039-A73047D-R50-C28.bam	G1	1
SA039-A73047D-R50-C29.bam	G1	2
SA039-A73047D-R50-C31.bam	S	2
SA039-A73047D-R51-C08.bam	G1	3
SA039-A73047D-R51-C11.bam	G1	2
SA039-A73047D-R51-C12.bam	S	2
SA039-A73047D-R51-C13.bam	G1	2
SA039-A73047D-R51-C14.bam	G1	2
SA039-A73047D-R51-C17.bam	G1	1
SA039-A73047D-R51-C18.bam	G1	1
SA039-A73047D-R51-C19.bam	S	2
SA039-A73047D-R51-C20.bam	G1	3
SA039-A73047D-R51-C22.bam	G1	1
SA039-A73047D-R51-C23.bam	S	1
SA039-A73047D-R51-C24.bam	G1	2
SA039-A73047D-R51-C26.bam	S	1
SA039-A73047D-R51-C28.bam	G1	3
SA039-A73047D-R51-C30.bam	G1	2
SA039-A73047D-R51-C31.bam	S	3
SA039-A73047D-R51-C32.bam	S	3
SA039-A73047D-R51-C34.bam	G1	2
SA039-A73047D-R51-C35.bam	G1	3
SA039-A73047D-R51-C36.bam	G1	2
SA039-A73047D-R52-C06.bam	S	3
SA039-A73047D-R52-C07.bam	G1	2
SA039-A73047D-R52-C09.bam	G1	3
SA039-A73047D-R52-C11.bam	S	2
SA039-A73047D-R52-C16.bam	G1	2
SA039-A73047D-R52-C17.bam	G1	2
SA039-A73047D-R52-C18.bam	G1	3
SA039-A73047D-R52-C19.bam	G1	2
SA039-A73047D-R52-C20.bam	G1	3
SA039-A73047D-R52-C21.bam	G1	2
SA039-A73047D-R52-C22.bam	G1	2
SA039-A73047D-R52-C24.bam	G1	3
SA039-A73047D-R52-C25.bam	S	2
SA039-A73047D-R52-C26.bam	G1	2
SA039-A73047D-R52-C27.bam	G1	2
SA039-A73047D-R52-C30.bam	S	2
SA039-A73047D-R52-C31.bam	G1	1
SA039-A73047D-R52-C35.bam	G1	1
SA039-A73047D-R52-C36.bam	S	1
SA039-A73047D-R53-C07.bam	S	3
SA039-A73047D-R53-C08.bam	G1	2
SA039-A73047D-R53-C09.bam	G1	2
SA039-A73047D-R53-C10.bam	G1	1
SA039-A73047D-R53-C11.bam	S	3
SA039-A73047D-R53-C12.bam	G1	2
SA039-A73047D-R53-C16.bam	G1	3
SA039-A73047D-R53-C17.bam	S	3
SA039-A73047D-R53-C18.bam	G1	3
SA039-A73047D-R53-C20.bam	S	3
SA039-A73047D-R53-C22.bam	G1	3
SA039-A73047D-R53-C24.bam	S	1
SA039-A73047D-R53-C25.bam	G1	2
SA039-A73047D-R53-C29.bam	G1	3
SA039-A73047D-R53-C32.bam	G1	2
SA039-A73047D-R53-C33.bam	S	3
SA039-A73047D-R53-C34.bam	S	2
SA039-A73047D-R53-C35.bam	G1	1
SA039-A73047D-R53-C36.bam	G1	2
SA039-A73047D-R54-C07.bam	G1	3
SA039-A73047D-R54-C08.bam	G1	2
SA039-A73047D-R54-C09.bam	G1	2
SA039-A73047D-R54-C11.bam	G1	3
SA039-A73047D-R54-C17.bam	S	3
SA039-A73047D-R54-C19.bam	S	3
SA039-A73047D-R54-C20.bam	G1	2
SA039-A73047D-R54-C21.bam	S	1
SA039-A73047D-R54-C22.bam	G1	3
SA039-A73047D-R54-C23.bam	G1	2
SA039-A73047D-R54-C27.bam	G1	3
SA039-A73047D-R54-C28.bam	G1	3
SA039-A73047D-R54-C29.bam	G1	3
SA039-A73047D-R54-C30.bam	G1	2
SA039-A73047D-R54-C31.bam	S	3
SA039-A73047D-R54-C32.bam	G1	2
SA039-A73047D-R54-C33.bam	G1	1
SA039-A73047D-R54-C34.bam	G1	3
SA039-A73047D-R54-C35.bam	G1	3
SA039-A73047D-R54-C36.bam	G1	2
SA039-A73047D-R54-C37.bam	G1	2
SA039-A73047D-R54-C38.bam	G1	3
SA039-A73047D-R54-C40.bam	G1	2
SA039-A73047D-R54-C41.bam	G1	2
SA039-A73047D-R54-C42.bam	G1	2
SA039-A73047D-R54-C43.bam	G1	1
SA039-A73047D-R54-C45.bam	G1	1
SA039-A73047D-R54-C46.bam	G1	3
SA039-A73047D-R54-C47.bam	G1	2
SA039-A73047D-R54-C49.bam	G1	2
SA039-A73047D-R54-C51.bam	G1	3
SA039-A73047D-R54-C52.bam	G1	1
SA039-A73047D-R54-C53.bam	S	3
SA039-A73047D-R54-C54.bam	G1	2
SA039-A73047D-R54-C55.bam	S	3
SA039-A73047D-R54-C56.bam	G1	2
SA039-A73047D-R54-C57.bam	S	1
SA039-A73047D-R54-C59.bam	G1	3
SA039-A73047D-R54-C60.bam	S	2
SA039-A73047D-R54-C61.bam	G1	2
SA039-A73047D-R54-C64.bam	S	3
SA039-A73047D-R54-C66.bam	G1	3
SA039-A73047D-R54-C67.bam	G1	2
SA039-A73047D-R55-C07.bam	S	3
SA039-A73047D-R55-C10.bam	S	1
SA039-A73047D-R55-C11.bam	G1	2
SA039-A73047D-R55-C12.bam	G1	3
SA039-A73047D-R55-C14.bam	G1	2
SA039-A73047D-R55-C15.bam	G1	1
SA039-A73047D-R55-C16.bam	G1	2
SA039-A73047D-R55-C17.bam	G1	1
SA039-A73047D-R55-C18.bam	G1	2
SA039-A73047D-R55-C19.bam	G1	1
SA039-A73047D-R55-C21.bam	G1	2
SA039-A73047D-R55-C22.bam	G1	2
SA039-A73047D-R55-C23.bam	G1	2
SA039-A73047D-R55-C24.bam	S	1
SA039-A73047D-R55-C25.bam	G1	3
SA039-A73047D-R55-C27.bam	S	3
SA039-A73047D-R55-C28.bam	S	1
SA039-A73047D-R55-C30.bam	G1	1
SA039-A73047D-R55-C34.bam	G1	1
SA039-A73047D-R55-C35.bam	G1	1
SA039-A73047D-R55-C39.bam	S	3
SA039-A73047D-R55-C41.bam	G1	3
SA039-A73047D-R55-C42.bam	G1	3
SA039-A73047D-R55-C43.bam	G1	2
SA039-A73047D-R55-C44.bam	S	3
SA039-A73047D-R55-C46.bam	S	2
SA039-A73047D-R55-C47.bam	G1	3
SA039-A73047D-R55-C48.bam	G1	3
SA039-A73047D-R55-C49.bam	G1	2
SA039-A73047D-R55-C51.bam	G1	2
SA039-A73047D-R55-C57.bam	G1	3
SA039-A73047D-R55-C58.bam	G1	3
SA039-A73047D-R55-C59.bam	G1	2
SA039-A73047D-R55-C60.bam	G1	2
SA039-A73047D-R55-C61.bam	S	2
SA039-A73047D-R55-C62.bam	G1	3
SA039-A73047D-R55-C63.bam	G1	3
SA039-A73047D-R55-C64.bam	G1	3
SA039-A73047D-R55-C68.bam	G1	3
SA039-A73047D-R56-C10.bam	G1	2
SA039-A73047D-R56-C12.bam	G1	3
SA039-A73047D-R56-C13.bam	G1	3
SA039-A73047D-R56-C14.bam	G1	1
SA039-A73047D-R56-C15.bam	G1	2
SA039-A73047D-R56-C16.bam	G1	3
SA039-A73047D-R56-C17.bam	G1	2
SA039-A73047D-R56-C20.bam	G1	2
SA039-A73047D-R56-C23.bam	G1	1
SA039-A73047D-R56-C25.bam	G1	1
SA039-A73047D-R56-C28.bam	G1	3
SA039-A73047D-R56-C29.bam	G1	2
SA039-A73047D-R56-C30.bam	G1	3
SA039-A73047D-R56-C31.bam	G1	3
SA039-A73047D-R56-C38.bam	S	3
SA039-A73047D-R56-C39.bam	G1	1
SA039-A73047D-R56-C44.bam	G1	3
SA039-A73047D-R56-C45.bam	G1	3
SA039-A73047D-R56-C46.bam	G1	2
SA039-A73047D-R56-C48.bam	G1	3
SA039-A73047D-R56-C49.bam	G1	3
SA039-A73047D-R56-C50.bam	G1	2
SA039-A73047D-R56-C51.bam	G1	3
SA039-A73047D-R56-C52.bam	G1	1
SA039-A73047D-R56-C54.bam	S	3
SA039-A73047D-R56-C57.bam	G1	2
SA039-A73047D-R56-C58.bam	G1	3
SA039-A73047D-R56-C59.bam	S	1
SA039-A73047D-R56-C63.bam	G1	2
SA039-A73047D-R56-C66.bam	S	3
SA039-A73047D-R56-C67.bam	S	2
SA039-A73047D-R57-C07.bam	G1	2
SA039-A73047D-R57-C10.bam	G1	3
SA039-A73047D-R57-C11.bam	G1	3
SA039-A73047D-R57-C15.bam	G1	2
SA039-A73047D-R57-C16.bam	S	1
SA039-A73047D-R57-C17.bam	G1	2
SA039-A73047D-R57-C18.bam	G1	1
SA039-A73047D-R57-C19.bam	S	1
SA039-A73047D-R57-C22.bam	S	1
SA039-A73047D-R57-C25.bam	G1	2
SA039-A73047D-R57-C27.bam	G1	2
SA039-A73047D-R57-C29.bam	G1	2
SA039-A73047D-R57-C31.bam	G1	3
SA039-A73047D-R57-C35.bam	G1	3
SA039-A73047D-R57-C37.bam	G1	3
SA039-A73047D-R57-C42.bam	G1	3
SA039-A73047D-R57-C43.bam	S	3
SA039-A73047D-R57-C44.bam	G1	3
SA039-A73047D-R57-C48.bam	G1	2
SA039-A73047D-R57-C49.bam	G1	3
SA039-A73047D-R57-C52.bam	G1	3
SA039-A73047D-R57-C54.bam	S	3
SA039-A73047D-R57-C55.bam	G1	2
SA039-A73047D-R57-C56.bam	S	3
SA039-A73047D-R57-C57.bam	G1	2
SA039-A73047D-R57-C59.bam	G1	3
SA039-A73047D-R57-C61.bam	S	3
SA039-A73047D-R57-C63.bam	G1	2
SA039-A73047D-R57-C65.bam	G1	2
SA039-A73047D-R57-C67.bam	G1	3
SA039-A73047D-R58-C08.bam	G1	1
SA039-A73047D-R58-C09.bam	S	1
SA039-A73047D-R58-C10.bam	S	3
SA039-A73047D-R58-C13.bam	G1	1
SA039-A73047D-R58-C14.bam	G1	2
SA039-A73047D-R58-C15.bam	G1	2
SA039-A73047D-R58-C16.bam	G1	3
SA039-A73047D-R58-C17.bam	G1	3
SA039-A73047D-R58-C18.bam	S	2
SA039-A73047D-R58-C19.bam	G1	3
SA039-A73047D-R58-C20.bam	S	3
SA039-A73047D-R58-C21.bam	G1	2
SA039-A73047D-R58-C22.bam	G1	2
SA039-A73047D-R58-C24.bam	G1	3
SA039-A73047D-R58-C25.bam	S	3
SA039-A73047D-R58-C27.bam	G1	3
SA039-A73047D-R58-C28.bam	G1	2
SA039-A73047D-R58-C30.bam	S	1
SA039-A73047D-R58-C32.bam	G1	2
SA039-A73047D-R58-C35.bam	G1	3
SA039-A73047D-R58-C38.bam	G1	3
SA039-A73047D-R58-C40.bam	G1	3
SA039-A73047D-R58-C43.bam	G1	1
SA039-A73047D-R58-C47.bam	G1	3
SA039-A73047D-R58-C48.bam	G1	2
SA039-A73047D-R58-C51.bam	G1	2
SA039-A73047D-R58-C52.bam	G1	3
SA039-A73047D-R58-C56.bam	G1	2
SA039-A73047D-R58-C57.bam	G1	2
SA039-A73047D-R58-C58.bam	G1	3
SA039-A73047D-R58-C59.bam	G1	1
SA039-A73047D-R58-C61.bam	S	2
SA039-A73047D-R58-C64.bam	G1	2
SA039-A73047D-R58-C67.bam	G1	1
SA039-A73047D-R59-C07.bam	G1	2
SA039-A73047D-R59-C08.bam	G1	2
SA039-A73047D-R59-C09.bam	G1	1
SA039-A73047D-R59-C10.bam	G1	3
SA039-A73047D-R59-C11.bam	G1	1
SA039-A73047D-R59-C13.bam	G1	1
SA039-A73047D-R59-C15.bam	G1	3
SA039-A73047D-R59-C17.bam	G1	2
SA039-A73047D-R59-C18.bam	S	3
SA039-A73047D-R59-C19.bam	S	1
SA039-A73047D-R59-C20.bam	S	1
SA039-A73047D-R59-C21.bam	G1	2
SA039-A73047D-R59-C22.bam	S	2
SA039-A73047D-R59-C23.bam	G1	3
SA039-A73047D-R59-C26.bam	G1	2
SA039-A73047D-R59-C28.bam	G1	2
SA039-A73047D-R59-C29.bam	G1	2
SA039-A73047D-R59-C30.bam	G1	2
SA039-A73047D-R59-C32.bam	S	2
SA039-A73047D-R59-C35.bam	S	3
SA039-A73047D-R59-C36.bam	G1	1
SA039-A73047D-R59-C37.bam	G1	3
SA039-A73047D-R59-C39.bam	S	2
SA039-A73047D-R59-C41.bam	G1	2
SA039-A73047D-R59-C42.bam	G1	3
SA039-A73047D-R59-C46.bam	G1	2
SA039-A73047D-R59-C48.bam	G1	2
SA039-A73047D-R59-C50.bam	G1	1
SA039-A73047D-R59-C51.bam	G1	1
SA039-A73047D-R59-C52.bam	S	3
SA039-A73047D-R59-C56.bam	G1	1
SA039-A73047D-R59-C60.bam	G1	2
SA039-A73047D-R59-C63.bam	G1	2
SA039-A73047D-R59-C65.bam	G1	3
SA039-A73047D-R59-C67.bam	G1	2
SA039-A73047D-R60-C09.bam	G1	3
SA039-A73047D-R60-C11.bam	G1	1
SA039-A73047D-R60-C13.bam	S	1
SA039-A73047D-R60-C14.bam	G1	3
SA039-A73047D-R60-C16.bam	S	3
SA039-A73047D-R60-C18.bam	S	3
SA039-A73047D-R60-C20.bam	S	2
SA039-A73047D-R60-C21.bam	G1	1
SA039-A73047D-R60-C22.bam	G1	1
SA039-A73047D-R60-C23.bam	S	2
SA039-A73047D-R60-C25.bam	G1	2
SA039-A73047D-R60-C27.bam	G1	2
SA039-A73047D-R60-C28.bam	S	3
SA039-A73047D-R60-C29.bam	G1	1
SA039-A73047D-R60-C31.bam	G1	3
SA039-A73047D-R60-C32.bam	G1	2
SA039-A73047D-R60-C34.bam	G1	3
SA039-A73047D-R60-C36.bam	G1	1
SA039-A73047D-R60-C38.bam	G1	2
SA039-A73047D-R60-C40.bam	G1	2
SA039-A73047D-R60-C42.bam	G1	2
SA039-A73047D-R60-C43.bam	G1	2
SA039-A73047D-R60-C45.bam	G1	3
SA039-A73047D-R60-C46.bam	G1	3
SA039-A73047D-R60-C47.bam	G1	2
SA039-A73047D-R60-C48.bam	S	3
SA039-A73047D-R60-C50.bam	G1	1
SA039-A73047D-R60-C51.bam	S	3
SA039-A73047D-R60-C52.bam	G1	3
SA039-A73047D-R60-C55.bam	S	2
SA039-A73047D-R60-C59.bam	G1	1
SA039-A73047D-R60-C60.bam	S	3
SA039-A73047D-R60-C61.bam	S	1
SA039-A73047D-R60-C63.bam	G1	2
SA039-A73047D-R60-C64.bam	G1	3
SA039-A73047D-R60-C65.bam	S	3
SA039-A73047D-R60-C66.bam	S	2
SA039-A73047D-R61-C08.bam	G1	2
SA039-A73047D-R61-C09.bam	G1	2
SA039-A73047D-R61-C11.bam	G1	1
SA039-A73047D-R61-C12.bam	S	3
SA039-A73047D-R61-C15.bam	S	1
SA039-A73047D-R61-C17.bam	G1	3
SA039-A73047D-R61-C18.bam	G1	3
SA039-A73047D-R61-C19.bam	S	3
SA039-A73047D-R61-C20.bam	G1	2
SA039-A73047D-R61-C25.bam	G1	2
SA039-A73047D-R61-C26.bam	G1	3
SA039-A73047D-R61-C27.bam	S	3
SA039-A73047D-R61-C28.bam	G1	2
SA039-A73047D-R61-C31.bam	G1	3
SA039-A73047D-R61-C34.bam	G1	1
SA039-A73047D-R61-C35.bam	G1	2
SA039-A73047D-R61-C44.bam	G1	2
SA039-A73047D-R61-C45.bam	G1	3
SA039-A73047D-R61-C46.bam	G1	3
SA039-A73047D-R61-C47.bam	S	3
SA039-A73047D-R61-C49.bam	S	3
SA039-A73047D-R61-C50.bam	G1	1
SA039-A73047D-R61-C52.bam	S	3
SA039-A73047D-R61-C56.bam	S	1
SA039-A73047D-R61-C58.bam	G1	3
SA039-A73047D-R61-C60.bam	G1	3
SA039-A73047D-R62-C06.bam	S	1
SA039-A73047D-R62-C07.bam	G1	1
SA039-A73047D-R62-C11.bam	G1	1
SA039-A73047D-R62-C12.bam	S	2
SA039-A73047D-R62-C13.bam	G1	2
SA039-A73047D-R62-C14.bam	G1	3
SA039-A73047D-R62-C15.bam	G1	3
SA039-A73047D-R62-C16.bam	G1	2
SA039-A73047D-R62-C17.bam	S	2
SA039-A73047D-R62-C18.bam	G1	2
SA039-A73047D-R62-C19.bam	S	3
SA039-A73047D-R62-C20.bam	S	2
SA039-A73047D-R62-C22.bam	G1	2
SA039-A73047D-R62-C25.bam	S	3
SA039-A73047D-R62-C27.bam	G1	2
SA039-A73047D-R62-C28.bam	G1	1
SA039-A73047D-R62-C30.bam	G1	1
SA039-A73047D-R62-C31.bam	G1	1
SA039-A73047D-R62-C35.bam	G1	2
SA039-A73047D-R62-C37.bam	G1	1
SA039-A73047D-R62-C38.bam	G1	1
SA039-A73047D-R62-C40.bam	S	3
SA039-A73047D-R62-C41.bam	G1	1
SA039-A73047D-R62-C43.bam	S	2
SA039-A73047D-R62-C44.bam	G1	1
SA039-A73047D-R62-C47.bam	S	3
SA039-A73047D-R62-C48.bam	G1	2
SA039-A73047D-R62-C50.bam	S	2
SA039-A73047D-R62-C51.bam	S	3
SA039-A73047D-R62-C54.bam	G1	3
SA039-A73047D-R62-C56.bam	G1	2
SA039-A73047D-R62-C57.bam	S	3
SA039-A73047D-R62-C58.bam	G1	3
SA039-A73047D-R62-C60.bam	G1	2
SA039-A73047D-R62-C61.bam	G1	2
SA039-A73047D-R63-C06.bam	S	3
SA039-A73047D-R63-C08.bam	S	1
SA039-A73047D-R63-C09.bam	G1	3
SA039-A73047D-R63-C11.bam	G1	1
SA039-A73047D-R63-C12.bam	G1	1
SA039-A73047D-R63-C14.bam	S	3
SA039-A73047D-R63-C15.bam	G1	3
SA039-A73047D-R63-C16.bam	G1	2
SA039-A73047D-R63-C17.bam	S	1
SA039-A73047D-R63-C18.bam	G1	2
SA039-A73047D-R63-C21.bam	G1	2
SA039-A73047D-R63-C22.bam	G1	1
SA039-A73047D-R63-C24.bam	G1	2
SA039-A73047D-R63-C31.bam	S	2
SA039-A73047D-R63-C32.bam	G1	1
SA039-A73047D-R63-C34.bam	S	3
SA039-A73047D-R63-C36.bam	S	3
SA039-A73047D-R63-C37.bam	G1	3
SA039-A73047D-R63-C38.bam	G1	3
SA039-A73047D-R63-C39.bam	G1	2
SA039-A73047D-R63-C40.bam	G1	1
SA039-A73047D-R63-C42.bam	G1	2
SA039-A73047D-R63-C43.bam	G1	2
SA039-A73047D-R63-C44.bam	G1	2
SA039-A73047D-R63-C46.bam	S	2
SA039-A73047D-R63-C47.bam	G1	3
SA039-A73047D-R63-C48.bam	S	1
SA039-A73047D-R63-C49.bam	G1	2
SA039-A73047D-R63-C50.bam	S	3
SA039-A73047D-R63-C52.bam	G1	3
SA039-A73047D-R63-C54.bam	G1	2
SA039-A73047D-R63-C56.bam	G1	2
SA039-A73047D-R63-C58.bam	G1	2
SA039-A73047D-R63-C59.bam	G1	2
SA039-A73047D-R63-C60.bam	G1	3
SA039-A73047D-R64-C09.bam	G1	2
SA039-A73047D-R64-C11.bam	S	3
SA039-A73047D-R64-C13.bam	G1	2
SA039-A73047D-R64-C15.bam	G1	3
SA039-A73047D-R64-C16.bam	G1	2
SA039-A73047D-R64-C18.bam	G1	3
SA039-A73047D-R64-C19.bam	G1	1
SA039-A73047D-R64-C21.bam	S	2
SA039-A73047D-R64-C22.bam	G1	3
SA039-A73047D-R64-C24.bam	G1	3
SA039-A73047D-R64-C25.bam	G1	1
SA039-A73047D-R64-C27.bam	G1	1
SA039-A73047D-R64-C28.bam	G1	2
SA039-A73047D-R64-C29.bam	G1	2
SA039-A73047D-R64-C30.bam	S	1
SA039-A73047D-R64-C31.bam	S	3
SA039-A73047D-R64-C32.bam	G1	2
SA039-A73047D-R64-C35.bam	G1	2
SA039-A73047D-R64-C37.bam	G1	3
SA039-A73047D-R64-C40.bam	G1	2
SA039-A73047D-R64-C43.bam	G1	2
SA039-A73047D-R64-C46.bam	G1	2
SA039-A73047D-R64-C47.bam	G1	3
SA039-A73047D-R64-C48.bam	S	3
SA039-A73047D-R64-C50.bam	S	3
SA039-A73047D-R64-C51.bam	G1	2
SA039-A73047D-R64-C54.bam	S	2
SA039-A73047D-R64-C56.bam	S	1
SA039-A73047D-R64-C57.bam	G1	1
SA039-A73047D-R64-C59.bam	S	2
SA039-A73047D-R64-C61.bam	G1	3
SA039-A73047D-R64-C62.bam	G1	2
SA039-A73047D-R65-C07.bam	S	2
SA039-A73047D-R65-C08.bam	S	3
SA039-A73047D-R65-C13.bam	G1	2
SA039-A73047D-R65-C14.bam	G1	2
